"tester","testName","year","mth","day","hour","min","sec","partNo","partRef","age","gender","trialNo","trialType","trialVar","accu","dotPr","touchTime","respTime","trialTime","animShown","prpt.location","validity_basedonRT","reason.invalid","terminated.early.","reason.terminated","held.back.","override.software","Reason.overwritten","retain.RT.as..5000ms","respTime.1","median.time.inh.","med..Time.prpt","trialVar.1","accu.1","accu.prpt","accu.inh","coder","notes","med..time.inh.","Coder","med..Time.inh","median.prpt.time","median.inh.time","inh","prpt","coder.initials","accuracy.prpt","accuracy.inh","X","X.1","trialVariant","avgDotPressed","avgAccuracy","noOfResps","id"
"alexandra","24m2h",2024,10,12,13,25,1,2762,136,23,"male",1,"tpl","prpt",1,0,2043,2043,2043,"flower","",1,"","",NA,"","","",1,2043,NA,2043,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,25,7,2762,136,23,"male",2,"tpl","prpt",1,0,2285,2285,2285,"elephant2","",1,"","",NA,"","","",1,2285,NA,2285,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,25,14,2762,136,23,"male",3,"tpl","prpt",1,0,4351,4351,4351,"flower","",1,"","",NA,"","","",1,4351,NA,4351,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,25,22,2762,136,23,"male",4,"tpl","prpt",1,0,1508,1508,1508,"flower","",1,"","",NA,"","","",1,1508,NA,1508,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,25,28,2762,136,23,"male",5,"tpl","inhb",0,0,1967,1967,1967,"bus","",1,"","",NA,"","","",1,1967,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,25,37,2762,136,23,"male",6,"tpl","prpt",0,0,4102,4102,4102,"apple","",1,"","",NA,"","","",1,4102,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,25,49,2762,136,23,"male",7,"tpl","prpt",1,0,1425,1425,1425,"elephant4","",1,"","",NA,"","","",1,1425,NA,1425,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,25,55,2762,136,23,"male",8,"tpl","prpt",1,0,3619,3619,3619,"elephant4","",1,"","",NA,"","","",1,3619,NA,3619,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,26,2,2762,136,23,"male",9,"tpl","prpt",1,0,1732,1732,1732,"elephant","",1,"","",NA,"","","",1,1732,NA,1732,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,26,8,2762,136,23,"male",10,"tpl","prpt",1,0,1059,1059,1059,"bus","",1,"","",NA,"","","",1,1059,NA,1059,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,26,14,2762,136,23,"male",11,"tpl","inhb",0,0,1808,1808,1808,"elephant4","",1,"","",NA,"","","",1,1808,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,26,22,2762,136,23,"male",12,"tpl","prpt",1,0,9748,9748,9748,"apple","",1,"","",NA,"","","",0,9748,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,26,36,2762,136,23,"male",13,"tpl","prpt",1,0,1360,1361,1361,"elephant2","",1,"","",NA,"","","",1,1361,NA,1361,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,26,42,2762,136,23,"male",14,"tpl","prpt",1,0,13214,13220,13220,"flower","",1,"","",NA,"","","",0,13220,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,26,59,2762,136,23,"male",15,"tpl","prpt",1,0,952,952,952,"elephant2","",1,"","",NA,"","","",1,952,NA,952,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,27,4,2762,136,23,"male",16,"tpl","prpt",1,0,2100,2100,2100,"elephant4","",1,"","",NA,"","","",1,2100,NA,2100,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,27,10,2762,136,23,"male",17,"tpl","inhb",1,0,2070,2070,2070,"elephant2","",1,"","",NA,"","","",1,2070,2070,NA,"inhb",1,"","1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,27,17,2762,136,23,"male",18,"tpl","prpt",1,0,3127,3127,3127,"flower","",1,"","",NA,"","","",1,3127,NA,3127,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,27,24,2762,136,23,"male",19,"tpl","prpt",1,0,2479,2479,2479,"apple","",1,"","",NA,"","","",1,2479,NA,2479,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,27,31,2762,136,23,"male",20,"tpl","prpt",1,0,6955,9039,9039,"owl","",1,"","",NA,"","y","c",0,7178,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,27,44,2762,136,23,"male",21,"tpl","prpt",1,0,1848,1848,1848,"elephant4","",1,"","",NA,"","","",1,1848,NA,1848,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,27,50,2762,136,23,"male",22,"tpl","inhb",1,0,22612,28322,28322,"bus","",1,"","",NA,"","","",0,28322,NA,NA,"inhb",1,"","1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,28,22,2762,136,23,"male",23,"tpl","prpt",1,0,6578,6578,6578,"bus","",1,"","",NA,"","","",0,6578,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,28,33,2762,136,23,"male",24,"tpl","prpt",1,0,2011,2418,2418,"owl","",1,"","",NA,"","","",1,2418,NA,2418,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,28,39,2762,136,23,"male",25,"tpl","prpt",1,0,60407,60407,60407,"owl","",1,"","",NA,"","","",0,60407,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,29,44,2762,136,23,"male",26,"tpl","inhb",1,0,31890,31891,31891,"elephant4","",1,"","",NA,"","","",0,31891,NA,NA,"inhb",1,"","1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,30,20,2762,136,23,"male",27,"tpl","inhb",1,0,1961,1961,1961,"owl","",1,"","",NA,"","","",1,1961,NA,1961,"inhb",1,"","1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,30,26,2762,136,23,"male",28,"tpl","prpt",1,0,12170,12170,12170,"elephant4","",1,"","",NA,"","","",0,12170,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,10,12,13,30,42,2762,136,23,"male",29,"tpl","prpt",1,0,5859,5859,5859,"elephant2","",1,"","",NA,"","","",0,5859,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136"
"alexandra","24m2h",2024,9,17,14,32,42,2728,138,22,"male",1,"prr","",1,0,9682,9683,9683,"apple","right",1,"none","none","none","none","none","none",0,9683,NA,NA,"",1,"","","ap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,32,56,2728,138,22,"male",1,"prr","",1,0,2589,2589,2589,"apple","",1,"","","","","","",1,2589,NA,NA,"",1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,33,3,2728,138,22,"male",1,"tpr","prpt",1,0,4204,4205,4205,"elephant","",1,"","","","","","",1,4205,NA,4205,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,33,11,2728,138,22,"male",2,"tpr","prpt",1,0,1488,1488,1488,"elephant","",1,"","","","","","",1,1488,NA,1488,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,33,17,2728,138,22,"male",3,"tpr","prpt",1,0,1334,1334,1334,"elephant2","",1,"","","","","","",1,1334,NA,1334,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,33,22,2728,138,22,"male",4,"tpr","prpt",1,0,1817,1817,1817,"elephant4","",1,"","","","","","",1,1817,NA,1817,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,33,28,2728,138,22,"male",5,"tpr","prpt",1,0,1742,1742,1742,"owl","",1,"","","","","","",1,1742,NA,1742,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,33,34,2728,138,22,"male",6,"tpr","inhb",1,0,4091,4115,4115,"owl","",1,"","","","","","",1,4115,NA,NA,"inhb",1,"","1","",NA,4115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,33,42,2728,138,22,"male",7,"tpr","prpt",1,0,2674,2675,2675,"elephant","",1,"","","","","","",1,2675,NA,2675,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,33,49,2728,138,22,"male",8,"tpr","prpt",1,0,1793,1793,1793,"apple","",1,"","","","","","",1,1793,NA,1793,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,33,55,2728,138,22,"male",9,"tpr","prpt",1,0,1332,1332,1332,"flower","",1,"","","","","","",1,1332,NA,1332,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,34,1,2728,138,22,"male",10,"tpr","inhb",1,0,2326,2326,2326,"owl","",1,"","","","","","",1,2326,NA,NA,"inhb",1,"","1","",NA,2326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,34,7,2728,138,22,"male",11,"tpr","inhb",1,0,2075,2075,2075,"flower","",1,"","","","","","",1,2075,NA,NA,"inhb",1,"","1","",NA,2075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,34,13,2728,138,22,"male",12,"tpr","prpt",1,0,2692,2693,2693,"flower","",1,"","","","","","",1,2693,NA,2693,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,34,20,2728,138,22,"male",13,"tpr","inhb",1,0,1867,1867,1867,"elephant","",1,"","","","","","",1,1867,NA,NA,"inhb",1,"","1","",NA,1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,34,26,2728,138,22,"male",14,"tpr","prpt",1,0,2433,2433,2433,"owl","",1,"","","","","","",1,2433,NA,2433,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,34,32,2728,138,22,"male",15,"tpr","prpt",1,0,1704,1704,1704,"elephant4","",1,"","","","","","",1,1704,NA,1704,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,34,38,2728,138,22,"male",16,"tpr","prpt",1,0,1748,1749,1749,"elephant4","",1,"","","","","","",1,1749,NA,1749,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,34,44,2728,138,22,"male",17,"tpr","prpt",1,0,1625,1625,1625,"owl","",1,"","","","","","",1,1625,NA,1625,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,34,50,2728,138,22,"male",18,"tpr","prpt",1,0,2132,2132,2132,"elephant4","",1,"","","","","","",1,2132,NA,2132,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,34,56,2728,138,22,"male",19,"tpr","inhb",1,0,3913,3913,3913,"apple","",1,"","","","","","",1,3913,NA,NA,"inhb",1,"","1","",NA,3913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,35,4,2728,138,22,"male",20,"tpr","prpt",1,0,2197,2197,2197,"elephant4","",1,"","","","","","",1,2197,NA,2197,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,35,11,2728,138,22,"male",21,"tpr","prpt",1,0,2135,2135,2135,"elephant4","",1,"","","","","","",1,2135,NA,2135,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,35,17,2728,138,22,"male",22,"tpr","prpt",1,0,1324,1324,1324,"flower","",1,"","","","","","",1,1324,NA,1324,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,35,22,2728,138,22,"male",23,"tpr","prpt",1,0,1484,1484,1484,"elephant2","",1,"","","","","","",1,1484,NA,1484,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,35,28,2728,138,22,"male",24,"tpr","inhb",1,0,6151,6151,6151,"bus","",1,"","","","","","",0,6151,NA,NA,"inhb",1,"","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,35,39,2728,138,22,"male",25,"tpr","prpt",1,0,2901,2902,2902,"bus","",1,"","","","","","",1,2902,NA,2902,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,35,46,2728,138,22,"male",26,"tpr","prpt",1,0,1808,1808,1808,"owl","",1,"","","","","","",1,1808,NA,1808,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,35,51,2728,138,22,"male",27,"tpr","prpt",1,0,1820,1820,1820,"flower","",1,"","","","","","",1,1820,NA,1820,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,35,57,2728,138,22,"male",28,"tpr","inhb",1,0,3684,3684,3684,"owl","",1,"","","","","","",1,3684,NA,NA,"inhb",1,"","1","",NA,3684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,36,5,2728,138,22,"male",29,"tpr","inhb",1,0,1949,1949,1949,"elephant2","",1,"","","","","","",1,1949,NA,NA,"inhb",1,"","1","",NA,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,36,11,2728,138,22,"male",30,"tpr","prpt",1,0,6186,6186,6186,"elephant4","",1,"","","","","","",0,6186,NA,NA,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,36,22,2728,138,22,"male",31,"tpr","prpt",1,0,1728,1729,1729,"elephant2","",1,"","","","","","",1,1729,NA,1729,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,17,14,36,27,2728,138,22,"male",32,"tpr","prpt",1,0,3624,3624,3624,"elephant4","",1,"","","","","","",1,3624,NA,3624,"prpt",1,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138"
"alexandra","24m2h",2024,9,21,14,45,49,2742,139,16,"female",1,"prl","",1,0,5241,5242,5242,"elephant","left",0,NA,"none","none","none","","",1,NA,NA,NA,"",1,"","","AP","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,45,59,2742,139,16,"female",1,"prl","",1,0,6929,6929,6929,"apple","",0,NA,"","","","","",1,NA,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,46,22,2742,139,16,"female",1,"tpl","prpt",1,0,3186,3186,3186,"owl","",1,NA,"","","","","",1,3186,NA,3186,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,46,29,2742,139,16,"female",2,"tpl","prpt",1,0,1374,1380,1380,"elephant4","",1,NA,"","","","","",1,1380,NA,1380,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,46,35,2742,139,16,"female",3,"tpl","prpt",1,0,1161,1161,1161,"apple","",1,NA,"","","","","",1,1161,NA,1161,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,46,40,2742,139,16,"female",4,"tpl","prpt",1,0,2536,2551,2551,"flower","",1,NA,"","","","","",1,2551,NA,2551,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,46,47,2742,139,16,"female",5,"tpl","inhb",0,0,21,1262,1262,"elephant4","",1,NA,"","","","","",1,1262,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,46,56,2742,139,16,"female",6,"tpl","prpt",1,0,1627,3970,3970,"bus","",1,NA,"","","","y","c",1,1207,NA,1207,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,47,5,2742,139,16,"female",7,"tpl","inhb",0,0,1343,1367,1367,"apple","",1,NA,"","","","","",1,1367,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,47,12,2742,139,16,"female",8,"tpl","prpt",1,0,805,2498,2498,"elephant","",1,NA,"","","","y","c",1,1185,NA,1185,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,47,19,2742,139,16,"female",9,"tpl","prpt",1,0,1285,1285,1285,"elephant4","",1,"9","","","","","",1,1285,NA,NA,"prpt",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,47,24,2742,139,16,"female",10,"tpl","prpt",1,0,636,9939,9939,"apple","",1,NA,"","","","","",0,9939,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,47,38,2742,139,16,"female",11,"tpl","inhb",1,0,7406,7730,7730,"bus","",1,NA,"","","","","",0,7730,NA,NA,"inhb",1,"","1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,47,50,2742,139,16,"female",12,"tpl","prpt",1,0,106,4482,4482,"elephant2","",1,NA,"","","","","",1,3873,NA,3873,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,47,59,2742,139,16,"female",13,"tpl","prpt",1,0,10983,11666,11666,"elephant","",1,NA,"","","","","",0,11202,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,48,15,2742,139,16,"female",14,"tpl","prpt",1,0,82,83,83,"apple","",0,"3","","","","","",1,83,NA,NA,"prpt",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,48,19,2742,139,16,"female",15,"tpl","prpt",1,0,174,624,624,"elephant","",1,NA,"","","","","",1,624,NA,624,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,48,24,2742,139,16,"female",16,"tpl","prpt",1,0,2976,3434,3434,"elephant","",1,NA,"","","","","",1,2176,NA,2176,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,48,32,2742,139,16,"female",17,"tpl","inhb",0,0,3259,3259,3259,"bus","",1,NA,"","","","","",1,3259,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,48,53,2742,139,16,"female",18,"tpl","inhb",1,0,1913,1913,1913,"flower","",1,NA,"","","","","",1,1913,NA,NA,"inhb",1,"","1","","",1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,49,0,2742,139,16,"female",19,"tpl","prpt",0,0,316,1742,1742,"elephant2","",1,NA,"","","","","",1,1742,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,49,7,2742,139,16,"female",20,"tpl","prpt",1,0,1526,1591,1591,"apple","",1,NA,"","","","","",1,1591,NA,1591,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,49,13,2742,139,16,"female",21,"tpl","inhb",0,0,4180,11375,11375,"elephant","",1,NA,"","","","","",0,11375,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,49,30,2742,139,16,"female",22,"tpl","prpt",0,0,1031,2263,2263,"apple","",1,NA,"","","","","",1,2263,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,49,37,2742,139,16,"female",23,"tpl","prpt",1,0,8301,16746,16746,"apple","",1,NA,"","","","y","c",0,8305,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,49,58,2742,139,16,"female",24,"tpl","prpt",1,0,1086,1101,1101,"flower","",1,NA,"","","","","",1,1101,NA,1101,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
"alexandra","24m2h",2024,9,21,14,50,3,2742,139,16,"female",25,"tpl","prpt",1,0,123,1474,1474,"apple","",1,NA,"","","","","",1,1289,NA,1289,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139"
