"id","age.y","gender.y","trialVar","accu","respTime","income","domlanguagepercent","nondomlanguagepercent","category25","trialNo","age_c","nondom_c"
112,23,3,"prpt",1,1568,7,65,35,"bi",16,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1602,7,65,35,"bi",18,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1065,7,65,35,"bi",19,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1650,7,65,35,"bi",21,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,418,7,65,35,"bi",22,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1220,7,65,35,"bi",23,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1725,7,65,35,"bi",26,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1768,7,65,35,"bi",27,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1488,7,65,35,"bi",28,2.22196917808219,12.0727739726027
112,23,3,"inhb",1,1915,7,65,35,"bi",29,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1762,7,65,35,"bi",30,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1265,7,65,35,"bi",31,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1169,7,65,35,"bi",32,2.22196917808219,12.0727739726027
114,21.03,1,NA,1,4599,6,93,7,"uni",1,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1352,6,93,7,"uni",1,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1504,6,93,7,"uni",2,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1303,6,93,7,"uni",3,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1222,6,93,7,"uni",4,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1475,6,93,7,"uni",5,0.251969178082192,-15.9272260273973
114,21.03,1,"inhb",1,1572,6,93,7,"uni",6,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1068,6,93,7,"uni",7,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1385,6,93,7,"uni",8,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1626,6,93,7,"uni",10,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1937,6,93,7,"uni",11,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1274,6,93,7,"uni",12,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1384,6,93,7,"uni",13,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1140,6,93,7,"uni",14,0.251969178082192,-15.9272260273973
114,21.03,1,"inhb",1,1330,6,93,7,"uni",15,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,2677,6,93,7,"uni",16,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1100,6,93,7,"uni",17,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,2199,6,93,7,"uni",19,0.251969178082192,-15.9272260273973
114,21.03,1,"inhb",1,1368,6,93,7,"uni",21,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1475,6,93,7,"uni",22,0.251969178082192,-15.9272260273973
114,21.03,1,"inhb",1,1556,6,93,7,"uni",23,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1664,6,93,7,"uni",24,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1263,6,93,7,"uni",25,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1285,6,93,7,"uni",26,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,2091,6,93,7,"uni",27,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1284,6,93,7,"uni",28,0.251969178082192,-15.9272260273973
114,21.03,1,"inhb",1,1458,6,93,7,"uni",30,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1237,6,93,7,"uni",31,0.251969178082192,-15.9272260273973
114,21.03,1,"prpt",1,1357,6,93,7,"uni",32,0.251969178082192,-15.9272260273973
115,19.83,3,NA,1,2960,5,98,2,"uni",1,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1497,5,98,2,"uni",1,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,3541,5,98,2,"uni",2,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1516,5,98,2,"uni",3,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1498,5,98,2,"uni",4,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1160,5,98,2,"uni",6,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1584,5,98,2,"uni",7,-0.948030821917811,-20.9272260273973
115,19.83,3,"prpt",1,1814,5,98,2,"uni",8,-0.948030821917811,-20.9272260273973
