tester,testName,year,mth,day,hour,min,sec,partNo,partRef,age,gender,trialNo,trialType,trialVar,accu,dotPr,touchTime,respTime,trialTime,animShown,prpt location,validity_basedonRT,reason invalid,terminated early?,reason terminated,held back?,override software,Reason overwritten,retain RT as >5000ms,notes,respTime,med. time inh.,med. Time prpt,trialVar,accu,accu prpt,accu inh,coder
alexandra,24m2h,2025,4,12,15,46,13,2964,175,17,male,9,tpl,prpt,1,0,819,819,819,flower,,1,,,,,,,1,,819,,819,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,46,18,2964,175,17,male,10,tpl,prpt,1,0,1410,1410,1410,elephant2,,1,,,,,,,1,,1410,,1410,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,46,24,2964,175,17,male,11,tpl,prpt,1,0,1368,1702,1702,owl,,1,,,,,,,1,,1702,,1702,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,46,30,2964,175,17,male,12,tpl,inhb,0,0,1485,1485,1485,bus,,1,,,,,,,1,,1485,,,inhb,0,,,
alexandra,24m2h,2025,4,12,15,46,39,2964,175,17,male,13,tpl,prpt,0,0,1320,1320,1320,owl,,1,,,,,,,1,,1320,,,prpt,0,,,
alexandra,24m2h,2025,4,12,15,46,48,2964,175,17,male,14,tpl,inhb,1,0,2370,2370,2370,apple,,1,,,,,,,1,,2370,2370,,inhb,1,,1,
alexandra,24m2h,2025,4,12,15,46,55,2964,175,17,male,15,tpl,prpt,1,0,1489,1489,1489,flower,,1,,,,,,,1,,1489,,1489,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,47,0,2964,175,17,male,16,tpl,inhb,0,0,1249,1250,1250,apple,,1,,,,,,,1,,1250,,,inhb,0,,,
alexandra,24m2h,2025,4,12,15,47,8,2964,175,17,male,17,tpl,prpt,0,0,900,901,901,apple,,1,,,,,,,1,,901,,,prpt,0,,,
alexandra,24m2h,2025,4,12,15,47,21,2964,175,17,male,18,tpl,inhb,0,0,161,161,161,owl,,0,3,,,,,,1,,161,,,inhb,0,,,
alexandra,24m2h,2025,4,12,15,47,26,2964,175,17,male,19,tpl,inhb,0,0,1499,1499,1499,elephant4,,1,,,,,,,1,,1499,,,inhb,0,,,
alexandra,24m2h,2025,4,12,15,47,34,2964,175,17,male,20,tpl,prpt,1,0,1328,1328,1328,bus,,1,,,,,,,1,,1328,,1328,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,47,40,2964,175,17,male,21,tpl,prpt,1,0,1117,1117,1117,elephant4,,1,,,,,,,1,,1117,,1117,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,47,45,2964,175,17,male,22,tpl,prpt,1,0,1061,1061,1061,owl,,1,,,,,,,1,,1061,,1061,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,47,50,2964,175,17,male,23,tpl,prpt,1,0,1232,1233,1233,flower,,1,,,,,,,1,,1233,,1233,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,47,56,2964,175,17,male,24,tpl,prpt,1,0,1687,1687,1687,apple,,1,,,,,,,1,,1687,,1687,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,48,1,2964,175,17,male,25,tpl,inhb,0,0,407,407,407,elephant,,1,,,,,,,1,,407,,,inhb,0,,,
alexandra,24m2h,2025,4,12,15,48,7,2964,175,17,male,26,tpl,prpt,0,0,999,999,999,elephant,,1,,,,,,,1,,999,,,prpt,0,,,
alexandra,24m2h,2025,4,12,15,48,16,2964,175,17,male,27,tpl,prpt,0,0,2085,2818,2818,bus,,1,,,,,,,1,,2818,,,prpt,0,,,
alexandra,24m2h,2025,4,12,15,48,31,2964,175,17,male,28,tpl,prpt,1,0,999,1000,1000,apple,,1,,,,,,,1,,1000,,1000,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,48,37,2964,175,17,male,29,tpl,inhb,0,0,18,18,18,elephant4,,0,3,,,,,,1,,18,,,inhb,0,,,
alexandra,24m2h,2025,4,12,15,48,44,2964,175,17,male,30,tpl,prpt,1,0,1016,1016,1016,elephant,,1,,,,,,,1,,1016,,1016,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,48,49,2964,175,17,male,31,tpl,prpt,1,0,919,919,919,elephant4,,1,,,,,,,1,,919,,919,prpt,1,1,,
alexandra,24m2h,2025,4,12,15,48,54,2964,175,17,male,32,tpl,prpt,1,0,1283,1284,1284,flower,,1,,,,,,,1,,1284,,1284,prpt,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370,1391,,,19 out of 23,1 out of 6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8261,0.1667,
